2021-08-02,2.3171,2.3913,2.2759,2.3057,5069637.1
2021-08-03,2.3044,2.3465,2.1819,2.2235,4674698.28
2021-08-04,2.2232,2.4095,2.1886,2.343,8417289.24
2021-08-05,2.3423,2.4399,2.2274,2.4186,12056125.65
2021-08-06,2.4194,2.5635,2.352,2.5134,10299493.13
2021-08-07,2.5138,2.7197,2.4895,2.7041,12657991.2
2021-08-08,2.7025,2.7099,2.4475,2.4907,8016978.1
2021-08-09,2.4913,2.8357,2.4,2.7609,13253022.18
2021-08-10,2.7584,2.8669,2.6699,2.7914,12123266.31
2021-08-11,2.7926,3.1013,2.7833,2.9358,15200105.46
2021-08-12,2.935,3.0623,2.7018,2.8109,11080078.67
2021-08-13,2.8089,3.0758,2.79,3.0716,8656278.0
2021-08-14,3.0718,3.1083,2.9121,3.0566,8486926.14
2021-08-15,3.0569,3.089,2.8978,3.0447,6987477.71
2021-08-16,3.0454,3.298,2.9818,3.0341,14037098.45
2021-08-17,3.0374,3.3949,2.9721,3.0772,20916377.09
2021-08-18,3.0784,3.2616,2.94,3.1112,15670072.38
2021-08-19,3.1127,3.4624,3.07,3.4264,16662455.4
2021-08-20,3.4264,3.6215,3.366,3.4481,13273429.55
2021-08-21,3.446,3.5319,3.3326,3.3636,10939287.85
2021-08-22,3.3623,3.5,3.2589,3.3849,7344099.85
2021-08-23,3.3861,3.492,3.3191,3.4073,7239235.76
2021-08-24,3.4049,3.5042,3.0193,3.064,11004420.09
2021-08-25,3.0626,3.1988,2.944,3.1781,7318233.9
2021-08-26,3.1782,3.2117,2.854,2.92,7070922.86
2021-08-27,2.918,3.275,2.836,3.214,12058169.26
2021-08-28,3.214,3.357,3.181,3.282,9280117.13
2021-08-29,3.286,3.32,3.104,3.153,5832488.0
2021-08-30,3.153,3.173,2.997,3.01,6932276.6
2021-08-31,3.011,3.213,2.948,3.055,9666747.1
2021-09-01,3.051,3.374,2.978,3.341,13063215.99
2021-09-02,3.342,3.435,3.255,3.352,10736433.84
2021-09-03,3.353,3.672,3.27,3.572,14501697.71
2021-09-04,3.572,3.777,3.479,3.682,12234933.3
2021-09-05,3.682,4.012,3.652,3.834,14161241.1
2021-09-06,3.834,3.96,3.538,3.71,11346604.3
2021-09-07,3.709,3.747,2.546,2.934,22648492.58
2021-09-08,2.933,3.018,2.579,2.919,13556570.6
2021-09-09,2.918,3.2,2.831,3.034,10404409.1
2021-09-10,3.031,3.167,2.731,2.883,7725445.6
2021-09-11,2.883,3.026,2.828,2.91,4709622.5
2021-09-12,2.911,3.117,2.822,2.989,6119985.8
2021-09-13,2.987,3.015,2.693,2.841,5948726.6
2021-09-14,2.84,3.109,2.814,3.073,8382277.2
2021-09-15,3.073,3.332,3.012,3.3,12368664.0
2021-09-16,3.298,3.515,3.183,3.326,19280157.5
2021-09-17,3.327,3.366,3.015,3.119,9300080.8
2021-09-18,3.119,3.317,3.063,3.133,7607842.0
2021-09-19,3.133,3.143,2.905,2.945,5719372.0
2021-09-20,2.947,2.955,2.5,2.576,11625961.71
2021-09-21,2.575,2.665,2.24,2.321,11104894.31
2021-09-22,2.32,2.689,2.261,2.629,9925240.9
2021-09-23,2.63,2.9,2.557,2.778,10139355.2
2021-09-24,2.776,2.844,2.363,2.547,11142098.7
2021-09-25,2.546,2.598,2.434,2.49,5867441.2
2021-09-26,2.489,2.85,2.214,2.679,17272399.34
2021-09-27,2.679,2.95,2.513,2.524,15444835.3
2021-09-28,2.523,2.615,2.364,2.373,8367781.6
2021-09-29,2.371,2.602,2.362,2.499,8903108.3
2021-09-30,2.498,2.668,2.475,2.554,7921306.2
2021-10-01,2.554,2.958,2.541,2.914,15334571.7
2021-10-02,2.916,3.169,2.812,3.046,14424144.7
2021-10-03,3.045,3.249,2.951,3.079,13954514.4
2021-10-04,3.078,3.22,2.888,3.171,13220659.9
2021-10-05,3.169,3.333,3.135,3.272,12865498.5
2021-10-06,3.274,3.367,2.965,3.116,11703826.7
2021-10-07,3.115,3.252,3.021,3.135,8546486.5
2021-10-08,3.135,3.289,3.085,3.163,7601891.2
2021-10-09,3.164,3.245,3.127,3.198,4004197.6
2021-10-10,3.198,3.199,2.938,2.952,5275635.4
2021-10-11,2.951,3.059,2.807,2.906,6627180.3
2021-10-12,2.905,2.932,2.701,2.898,6525252.8
2021-10-13,2.897,3.018,2.826,2.963,8011497.7
2021-10-14,2.964,3.505,2.953,3.359,23378478.1
2021-10-15,3.36,3.38,3.037,3.242,18672133.7
2021-10-16,3.242,3.334,3.184,3.211,5373649.0
2021-10-17,3.211,3.575,3.154,3.483,17114889.4
2021-10-18,3.483,3.649,3.298,3.451,17516688.4
2021-10-19,3.449,3.77,3.418,3.728,12104318.6
2021-10-20,3.729,4.24,3.659,4.169,17215761.93
2021-10-21,4.169,4.5478,4.051,4.142,18352965.19
2021-10-22,4.139,4.35,3.877,4.021,15284964.1
2021-10-23,4.022,4.079,3.822,4.019,8001276.8
2021-10-24,4.019,4.07,3.684,3.803,10222992.8
2021-10-25,3.804,4.165,3.763,4.048,9615279.3
2021-10-26,4.049,4.196,3.868,3.95,9194048.8
2021-10-27,3.949,7.73,3.913,5.72,161293941.49
2021-10-28,5.718,5.81,4.726,5.142,30217298.5
2021-10-29,5.141,5.58,4.918,5.052,15726931.1
2021-10-30,5.052,5.133,4.575,4.693,8933027.7
2021-10-31,4.692,4.702,4.3,4.576,12946700.4
2021-11-01,4.573,4.677,4.228,4.569,11787786.6
2021-11-02,4.565,4.761,4.397,4.624,9518580.2
2021-11-03,4.625,4.629,4.324,4.423,8193592.8
2021-11-04,4.427,4.609,4.323,4.507,10192607.1
2021-11-05,4.505,4.611,4.367,4.393,6370370.1
2021-11-06,4.39,4.49,4.133,4.419,7555754.3
2021-11-07,4.42,4.621,4.36,4.571,7404798.9
2021-11-08,4.572,4.635,4.414,4.629,5860956.6
2021-11-09,4.63,4.65,4.416,4.433,6889214.1
2021-11-10,4.432,4.732,3.782,4.073,17234942.6
2021-11-11,4.074,4.483,4.004,4.276,9900847.0
2021-11-12,4.275,4.276,3.971,4.165,5918915.4
2021-11-13,4.164,4.296,4.106,4.272,5723936.1
2021-11-14,4.272,4.34,4.146,4.279,4429642.1
2021-11-15,4.278,4.36,4.116,4.188,5149401.2
2021-11-16,4.189,4.19,3.493,3.846,10727842.8
2021-11-17,3.85,3.954,3.69,3.926,6421351.3
2021-11-18,3.923,4.022,3.466,3.547,8619650.4
2021-11-19,3.546,3.959,3.47,3.886,6971039.0
2021-11-20,3.886,4.025,3.795,3.985,7125380.5
2021-11-21,3.985,4.154,3.859,3.987,10979396.3
2021-11-22,3.988,4.005,3.75,3.823,8855670.3
2021-11-23,3.821,4.145,3.75,4.033,8801552.0
2021-11-24,4.033,4.153,3.896,3.99,15605481.4
2021-11-25,3.988,4.308,3.95,4.251,15336429.4
2021-11-26,4.25,4.259,3.577,3.67,17699133.6
2021-11-27,3.67,3.8,3.639,3.705,6195695.7
2021-11-28,3.704,3.708,3.364,3.646,7335571.1
2021-11-29,3.648,3.778,3.579,3.753,6373296.6
2021-11-30,3.753,3.792,3.503,3.544,9833096.9
2021-12-01,3.544,4.259,3.516,3.684,46310867.7
2021-12-02,3.683,3.684,3.388,3.473,15806216.4
2021-12-03,3.473,3.504,3.004,3.133,13765975.2
2021-12-04,3.134,3.145,1.994,2.675,34804023.66
2021-12-05,2.673,2.845,2.523,2.637,15023645.5
2021-12-06,2.638,2.681,2.359,2.65,16288696.7
2021-12-07,2.649,2.856,2.638,2.677,12699244.0
2021-12-08,2.678,2.79,2.562,2.753,9347812.4
2021-12-09,2.753,2.97,2.493,2.499,14985343.9
2021-12-10,2.499,2.66,2.464,2.484,9978798.4
2021-12-11,2.485,2.619,2.453,2.585,6817022.9
2021-12-12,2.586,2.61,2.487,2.547,4604962.6
2021-12-13,2.548,2.66,2.229,2.397,14964445.1
2021-12-14,2.397,2.59,2.365,2.542,11025162.2
2021-12-15,2.542,2.568,2.324,2.551,9459441.9
2021-12-16,2.549,2.704,2.53,2.572,8439727.5
2021-12-17,2.572,2.731,2.39,2.436,9753497.9
2021-12-18,2.437,2.615,2.422,2.483,8292973.7
2021-12-19,2.483,2.521,2.411,2.423,6048503.7
2021-12-20,2.423,2.456,2.3,2.401,6619493.5
2021-12-21,2.401,2.47,2.357,2.439,5259665.0
2021-12-22,2.439,2.573,2.423,2.477,10017896.5
2021-12-23,2.476,2.898,2.438,2.824,24189461.8
2021-12-24,2.824,2.98,2.689,2.753,17996390.2
2021-12-25,2.754,2.816,2.696,2.731,9231928.8
2021-12-26,2.731,2.8,2.627,2.755,9464700.5
2021-12-27,2.758,2.982,2.739,2.796,14285074.6
2021-12-28,2.797,2.826,2.524,2.539,15721325.0
2021-12-29,2.541,2.596,2.376,2.419,11005352.1
2021-12-30,2.417,2.552,2.336,2.467,11192949.0
2021-12-31,2.466,2.52,2.343,2.39,8514515.3
2022-01-01,2.391,2.537,2.391,2.534,6304715.2
2022-01-02,2.534,2.582,2.466,2.554,7336947.4
2022-01-03,2.553,2.66,2.497,2.562,11828516.0
2022-01-04,2.562,2.6,2.459,2.478,9652881.7
2022-01-05,2.478,2.582,2.2,2.321,13528238.0
2022-01-06,2.323,2.388,2.228,2.347,13597484.8
2022-01-07,2.344,2.45,2.117,2.184,17340613.9
2022-01-08,2.185,2.27,2.034,2.127,10774578.8
2022-01-09,2.126,2.202,2.091,2.151,5862549.5
2022-01-10,2.15,2.188,1.965,2.077,11140993.5
2022-01-11,2.077,2.169,2.03,2.148,6494319.8
2022-01-12,2.15,2.261,2.139,2.247,6631899.5
2022-01-13,2.248,2.524,2.214,2.346,39179594.6
2022-01-14,2.345,2.45,2.263,2.37,10010967.5
2022-01-15,2.37,2.427,2.338,2.386,4899082.2
2022-01-16,2.386,2.463,2.349,2.435,8374877.3
2022-01-17,2.435,2.449,2.196,2.242,8372995.0
2022-01-18,2.244,2.278,2.115,2.189,7222718.3
2022-01-19,2.189,2.196,2.061,2.089,7443117.4
2022-01-20,2.087,2.239,2.026,2.036,8200234.2
2022-01-21,2.034,2.061,1.706,1.842,16671329.73
2022-01-22,1.841,1.867,1.5,1.613,16176847.85
2022-01-23,1.613,1.713,1.58,1.691,6897967.5
2022-01-24,1.689,1.69,1.422,1.585,11978928.35
2022-01-25,1.585,1.613,1.528,1.593,6952721.1
2022-01-26,1.594,1.829,1.574,1.629,12385112.0
2022-01-27,1.628,1.66,1.523,1.588,6608144.3
2022-01-28,1.59,1.77,1.55,1.647,9045081.0
2022-01-29,1.647,1.745,1.643,1.713,6693731.6
2022-01-30,1.713,1.731,1.624,1.662,3929931.7
2022-01-31,1.66,1.698,1.575,1.682,5061907.1
2022-02-01,1.682,1.744,1.637,1.706,5514739.7
2022-02-02,1.706,1.75,1.603,1.631,5293303.3
2022-02-03,1.631,1.665,1.58,1.66,4072652.7
2022-02-04,1.66,1.766,1.646,1.764,7780391.7
2022-02-05,1.764,1.847,1.747,1.787,6516100.0
2022-02-06,1.788,1.868,1.756,1.859,5375027.6
2022-02-07,1.86,1.962,1.799,1.94,6887980.7
2022-02-08,1.94,1.983,1.783,1.859,8263251.8
2022-02-09,1.86,1.955,1.837,1.923,6579507.4
2022-02-10,1.923,1.95,1.779,1.799,9186581.4
2022-02-11,1.8,1.842,1.679,1.717,5627126.3
2022-02-12,1.714,1.74,1.646,1.691,3418141.7
2022-02-13,1.691,1.707,1.612,1.657,2937267.8
2022-02-14,1.657,1.738,1.621,1.697,5403910.9
2022-02-15,1.698,1.802,1.687,1.798,3404717.4
2022-02-16,1.798,1.872,1.748,1.8,5538940.2
2022-02-17,1.803,1.828,1.643,1.659,6428596.1
2022-02-18,1.659,1.68,1.554,1.582,7961020.2
2022-02-19,1.581,1.604,1.522,1.581,2894167.3
2022-02-20,1.582,1.584,1.456,1.486,4341973.5
2022-02-21,1.485,1.553,1.354,1.365,7972147.58
2022-02-22,1.366,1.439,1.313,1.422,5189458.22
2022-02-23,1.422,1.484,1.382,1.383,4136805.2
2022-02-24,1.385,1.395,1.181,1.34,11892884.39
2022-02-25,1.341,1.503,1.309,1.451,6010264.7
2022-02-26,1.451,1.483,1.41,1.435,3089954.2
2022-02-27,1.436,1.539,1.36,1.384,7545710.1
2022-02-28,1.384,1.506,1.327,1.504,8626335.0
2022-03-01,1.504,1.553,1.465,1.521,6344021.2
2022-03-02,1.522,1.547,1.466,1.497,5495037.0
2022-03-03,1.497,1.514,1.402,1.437,3946893.3
2022-03-04,1.437,1.442,1.322,1.348,5707293.2
2022-03-05,1.348,1.366,1.299,1.358,2504652.5
2022-03-06,1.357,1.37,1.291,1.303,3386333.5
2022-03-07,1.302,1.333,1.23,1.272,5229646.2
2022-03-08,1.271,1.322,1.265,1.297,2967445.2
2022-03-09,1.296,1.4,1.288,1.376,4240404.3
2022-03-10,1.375,1.472,1.285,1.374,10088429.7
2022-03-11,1.374,1.375,1.305,1.319,3583511.4
2022-03-12,1.318,1.38,1.316,1.332,3485859.1
2022-03-13,1.33,1.417,1.294,1.309,5443497.9
2022-03-14,1.308,1.348,1.293,1.335,2679684.5
2022-03-15,1.335,1.369,1.286,1.353,2928368.1
2022-03-16,1.353,1.543,1.346,1.509,17743365.3
2022-03-17,1.509,1.549,1.46,1.482,6555169.1
2022-03-18,1.482,1.626,1.448,1.588,15298755.9
2022-03-19,1.588,1.745,1.583,1.633,11805212.0
2022-03-20,1.634,1.66,1.529,1.557,7171965.2
2022-03-21,1.557,1.595,1.512,1.531,5895618.8
2022-03-22,1.531,1.594,1.529,1.547,6419458.5
2022-03-23,1.547,1.627,1.521,1.614,7787000.0
2022-03-24,1.613,1.648,1.563,1.63,8976337.3
2022-03-25,1.63,1.657,1.544,1.572,6612276.9
